order_id,order_date,region,category,product,channel,quantity,unit_price,amount
4585,2025-01-17,East,Home,Blender,store,4,59.33,237.32
4586,2025-06-28,East,Apparel,Jacket,online,1,89.07,89.07
4587,2025-06-22,West,Grocery,Pasta,online,2,3.63,7.26
4588,2025-10-27,Midwest,Home,Lamp,store,5,36.01,180.05
4589,2025-03-09,South,Grocery,Pasta,store,5,3.49,17.45
4590,2025-05-21,South,Home,Blender,store,1,58.57,58.57
4591,2025-01-25,Midwest,Home,Lamp,store,3,35.16,105.48
4592,2025-12-10,South,Home,Lamp,store,6,35.33,211.98
4593,2025-11-30,Midwest,Electronics,Phone Case,online,1,23.14,23.14
4594,2025-05-11,West,Home,Lamp,store,6,36.08,216.48
4595,2025-04-12,West,Electronics,Headphones,online,2,79.58,159.16
4596,2025-03-14,South,Grocery,Coffee Beans,store,7,14.09,98.63
4597,2025-03-11,West,Grocery,Pasta,online,7,3.37,23.59
4598,2025-01-30,South,Electronics,Phone Case,online,5,24.6,123.0
4599,2025-05-07,Northeast,Apparel,Jeans,online,6,47.81,286.86
4600,2025-03-21,East,Grocery,Coffee Beans,store,5,14.13,70.65
4601,2025-10-19,West,Apparel,Jeans,store,14,48.5,679.0
4602,2025-11-16,West,Grocery,Olive Oil,online,12,11.61,139.32
4603,2025-02-25,South,Home,Lamp,online,3,35.1,105.3
4604,2025-03-16,South,Electronics,Laptop,online,4,907.96,3631.84
4605,2025-07-21,East,Grocery,Pasta,online,5,3.49,17.45
4606,2025-12-30,West,Apparel,T-Shirt,store,12,18.41,220.92
4607,2025-12-06,West,Electronics,Laptop,store,5,874.85,4374.25
4608,2025-01-09,East,Home,Towel Set,online,5,26.71,133.55
4609,2025-12-14,Northeast,Apparel,T-Shirt,online,7,17.9,125.3
4610,2025-09-09,South,Home,Blender,online,5,57.93,289.65
4611,2025-04-22,East,Grocery,Coffee Beans,online,4,14.3,57.2
4612,2025-11-08,West,Home,Blender,store,5,56.76,283.8
4613,2025-07-14,West,Grocery,Coffee Beans,online,5,13.66,68.3
4614,2025-12-23,Northeast,Grocery,Pasta,online,2,3.63,7.26
4615,2025-07-04,Midwest,Home,Blender,online,1,58.15,58.15
4616,2025-10-14,East,Electronics,Phone Case,store,6,23.33,139.98
4617,2025-01-27,East,Home,Lamp,store,4,36.22,144.88
4618,2025-02-23,Northeast,Grocery,Coffee Beans,store,5,14.62,73.1
4619,2025-09-22,East,Grocery,Olive Oil,store,1,12.13,12.13
4620,2025-09-27,West,Electronics,Laptop,online,3,896.49,2689.47
4621,2025-01-15,Midwest,Electronics,Laptop,online,5,901.02,4505.1
4622,2025-06-27,West,Apparel,Jacket,store,3,91.42,274.26
4623,2025-05-01,South,Grocery,Pasta,online,8,3.49,27.92
4624,2025-11-14,West,Home,Blender,online,7,60.88,426.16
4625,2025-01-02,South,Electronics,Headphones,store,3,75.14,225.42
4626,2025-03-04,West,Electronics,Headphones,store,0,78.95,0.0
4627,2025-12-25,South,Apparel,Jacket,store,1,93.0,93.0
4628,2025-10-28,West,Electronics,Headphones,store,8,75.39,603.12
4629,2025-05-08,Northeast,Apparel,Jacket,store,3,85.69,257.07
4630,2025-09-14,South,Electronics,Phone Case,online,3,23.49,70.47
4631,2025-01-21,East,Apparel,Jacket,store,5,92.68,463.4
4632,2025-07-25,West,Grocery,Pasta,store,5,3.56,17.8
4633,2025-11-06,Northeast,Apparel,T-Shirt,store,7,18.51,129.57
4634,2025-08-18,West,Grocery,Olive Oil,store,6,12.08,72.48
4635,2025-09-30,South,Electronics,Laptop,online,7,889.59,6227.13
4636,2025-08-23,Midwest,Apparel,T-Shirt,store,8,18.22,145.76
4637,2025-10-03,South,Home,Lamp,store,3,33.43,100.29
4638,2025-05-23,West,Grocery,Olive Oil,store,3,11.83,35.49
4639,2025-05-13,Midwest,Electronics,Headphones,store,0,75.07,0.0
4640,2025-11-18,Midwest,Apparel,T-Shirt,store,3,17.77,53.31
4641,2025-08-10,Northeast,Home,Blender,online,3,59.99,179.97
4642,2025-08-29,South,Grocery,Coffee Beans,online,8,13.81,110.48
4643,2025-04-05,East,Home,Blender,online,6,59.31,355.86
4644,2025-08-23,Northeast,Apparel,Jacket,online,3,87.82,263.46
4645,2025-12-28,West,Apparel,Jeans,store,6,45.69,274.14
4646,2025-09-09,East,Grocery,Olive Oil,online,4,12.24,48.96
4647,2025-01-16,South,Electronics,Laptop,store,4,884.47,3537.88
4648,2025-03-06,South,Grocery,Olive Oil,store,8,12.14,97.12
4649,2025-08-14,West,Grocery,Coffee Beans,store,8,13.36,106.88
4650,2025-05-20,West,Apparel,T-Shirt,online,1,18.67,18.67
4651,2025-01-27,Northeast,Electronics,Phone Case,store,5,25.18,125.9
4652,2025-04-11,Midwest,Electronics,Phone Case,store,8,23.37,186.96
4653,2025-08-12,West,Apparel,Jeans,store,1,49.44,49.44
4654,2025-06-16,South,Grocery,Pasta,online,5,3.51,17.55
4655,2025-10-04,South,Electronics,Headphones,online,0,78.91,0.0
4656,2025-04-30,South,Electronics,Phone Case,store,4,23.22,92.88
4657,2025-12-29,West,Home,Blender,online,11,56.85,625.35
4658,2025-10-27,Northeast,Home,Blender,store,1,59.37,59.37
4659,2025-01-08,West,Home,Blender,online,5,57.76,288.8
4660,2025-09-19,South,Grocery,Pasta,store,5,3.35,16.75
4661,2025-02-26,Midwest,Grocery,Pasta,online,7,3.43,24.01
4662,2025-10-08,East,Electronics,Laptop,store,5,915.69,4578.45
4663,2025-07-09,Midwest,Grocery,Olive Oil,store,7,12.3,86.1
4664,2025-07-10,Midwest,Grocery,Pasta,store,7,3.49,24.43
4665,2025-01-24,East,Electronics,Phone Case,store,3,24.84,74.52
4666,2025-10-28,West,Apparel,Jeans,online,9,45.94,413.46
4667,2025-05-28,Northeast,Grocery,Olive Oil,online,8,12.11,96.88
4668,2025-03-15,South,Apparel,T-Shirt,online,2,17.11,34.22
4669,2025-12-18,South,Electronics,Headphones,online,0,79.75,0.0
4670,2025-12-14,West,Grocery,Olive Oil,store,13,11.44,148.72
4671,2025-03-13,Midwest,Home,Towel Set,online,2,27.29,54.58
4672,2025-05-12,East,Electronics,Phone Case,online,4,25.2,100.8
4673,2025-05-04,West,Electronics,Laptop,store,7,914.16,6399.12
4674,2025-07-01,Northeast,Apparel,Jeans,store,3,47.13,141.39
4675,2025-12-23,West,Home,Towel Set,store,7,26.89,188.23
4676,2025-04-09,Midwest,Apparel,Jeans,store,4,49.0,196.0
4677,2025-06-12,West,Grocery,Olive Oil,online,8,12.18,97.44
4678,2025-12-31,East,Apparel,Jeans,store,7,50.19,351.33
4679,2025-05-07,East,Apparel,Jacket,store,2,90.46,180.92
4680,2025-08-26,East,Apparel,Jacket,store,2,92.6,185.2
4681,2025-11-04,Northeast,Electronics,Phone Case,store,7,23.11,161.77
4682,2025-11-05,West,Grocery,Pasta,online,15,3.53,52.95
4683,2025-10-02,West,Grocery,Olive Oil,store,15,12.4,186.0
4684,2025-08-23,Midwest,Electronics,Laptop,online,8,865.84,6926.72
4685,2025-02-09,West,Apparel,Jacket,online,4,92.0,368.0
4686,2025-10-04,Midwest,Home,Blender,online,6,56.78,340.68
4687,2025-11-23,West,Electronics,Phone Case,store,11,24.96,274.56
4688,2025-06-06,South,Grocery,Olive Oil,online,2,11.58,23.16
4689,2025-07-20,Midwest,Home,Towel Set,online,6,28.28,169.68
4690,2025-01-19,South,Home,Towel Set,online,6,27.67,166.02
4691,2025-05-04,West,Apparel,T-Shirt,online,8,17.2,137.6
4692,2025-06-10,Northeast,Apparel,T-Shirt,store,1,18.71,18.71
4693,2025-03-14,Northeast,Apparel,T-Shirt,store,5,17.19,85.95
4694,2025-07-08,West,Home,Towel Set,online,1,29.24,29.24
4695,2025-10-27,Northeast,Grocery,Coffee Beans,online,1,13.67,13.67
4696,2025-06-04,East,Electronics,Laptop,online,2,896.13,1792.26
4697,2025-12-09,East,Apparel,Jacket,online,3,92.9,278.7
4698,2025-09-08,East,Grocery,Pasta,store,8,3.45,27.6
4699,2025-07-23,West,Home,Lamp,store,4,34.92,139.68
4700,2025-06-22,Northeast,Electronics,Headphones,store,0,82.46,0.0
4701,2025-07-19,West,Apparel,Jacket,online,3,89.71,269.13
4702,2025-11-07,West,Grocery,Olive Oil,online,7,12.4,86.8
4703,2025-01-31,West,Home,Lamp,online,1,35.48,35.48
4704,2025-08-12,West,Apparel,Jacket,online,8,92.49,739.92
4705,2025-08-31,Northeast,Electronics,Laptop,online,2,873.92,1747.84
4706,2025-12-19,East,Grocery,Pasta,online,6,3.52,21.12
4707,2025-06-11,West,Apparel,T-Shirt,online,2,18.52,37.04
4708,2025-08-04,East,Home,Blender,store,6,61.1,366.6
4709,2025-11-03,West,Electronics,Phone Case,store,10,24.8,248.0
4710,2025-05-09,Midwest,Apparel,Jeans,store,3,46.61,139.83
4711,2025-10-16,Midwest,Electronics,Headphones,online,1,76.28,76.28
4712,2025-11-20,West,Home,Blender,store,9,58.4,525.6
4713,2025-03-22,West,Grocery,Olive Oil,store,2,12.2,24.4
4714,2025-01-29,East,Home,Towel Set,store,1,27.21,27.21
4715,2025-01-23,West,Grocery,Coffee Beans,online,7,13.78,96.46
4716,2025-11-27,Midwest,Apparel,Jeans,store,7,47.37,331.59
4717,2025-03-03,Northeast,Apparel,Jeans,online,5,46.76,233.8
4718,2025-08-04,East,Home,Towel Set,store,6,28.9,173.4
4719,2025-11-29,Midwest,Apparel,T-Shirt,store,7,17.63,123.41
4720,2025-04-13,Midwest,Apparel,Jeans,online,2,47.11,94.22
4721,2025-09-21,Midwest,Grocery,Olive Oil,store,6,11.83,70.98
4722,2025-10-24,West,Grocery,Coffee Beans,online,12,14.4,172.8
4723,2025-04-23,South,Home,Blender,store,5,60.4,302.0
4724,2025-11-23,West,Electronics,Phone Case,online,8,23.24,185.92
4725,2025-02-17,South,Apparel,Jeans,store,4,49.63,198.52
4726,2025-08-21,East,Grocery,Pasta,store,2,3.34,6.68
4727,2025-05-26,West,Grocery,Pasta,online,8,3.35,26.8
4728,2025-01-24,East,Grocery,Coffee Beans,online,3,14.13,42.39
4729,2025-03-04,West,Home,Lamp,online,4,34.34,137.36
4730,2025-11-07,West,Apparel,T-Shirt,online,12,18.39,220.68
4731,2025-07-21,Northeast,Apparel,T-Shirt,store,6,18.55,111.3
4732,2025-04-12,Northeast,Grocery,Olive Oil,online,5,12.19,60.95
4733,2025-09-13,Northeast,Electronics,Laptop,store,5,899.52,4497.6
4734,2025-06-05,Midwest,Grocery,Olive Oil,store,4,12.23,48.92
4735,2025-08-09,West,Apparel,T-Shirt,store,6,18.01,108.06
4736,2025-01-09,South,Home,Lamp,store,8,33.83,270.64
4737,2025-04-05,Northeast,Home,Blender,online,3,57.98,173.94
4738,2025-09-07,South,Grocery,Olive Oil,online,1,11.97,11.97
4739,2025-12-16,West,Home,Blender,online,11,57.54,632.94
4740,2025-08-02,West,Apparel,T-Shirt,store,7,18.18,127.26
4741,2025-02-14,Midwest,Grocery,Coffee Beans,store,8,14.36,114.88
4742,2025-11-12,South,Apparel,Jacket,store,4,92.47,369.88
4743,2025-12-15,Northeast,Apparel,T-Shirt,store,6,18.22,109.32
4744,2025-08-02,East,Apparel,Jeans,online,4,49.68,198.72
4745,2025-12-23,West,Home,Towel Set,online,9,26.94,242.46
4746,2025-08-29,West,Home,Towel Set,online,8,27.98,223.84
4747,2025-11-05,East,Electronics,Laptop,online,1,868.43,868.43
4748,2025-02-09,West,Apparel,T-Shirt,online,3,17.11,51.33
4749,2025-05-04,South,Home,Blender,online,4,61.53,246.12
4750,2025-07-22,East,Electronics,Headphones,online,0,79.74,0.0
4751,2025-03-27,East,Home,Blender,store,1,58.91,58.91
4752,2025-02-27,South,Electronics,Laptop,online,8,913.66,7309.28
4753,2025-09-06,Midwest,Electronics,Laptop,online,2,916.1,1832.2
4754,2025-08-26,South,Home,Blender,store,4,61.06,244.24
4755,2025-05-12,Northeast,Grocery,Coffee Beans,store,6,14.58,87.48
4756,2025-05-26,South,Grocery,Olive Oil,online,1,11.54,11.54
4757,2025-12-20,West,Home,Lamp,online,6,35.12,210.72
4758,2025-05-11,West,Home,Towel Set,online,4,29.01,116.04
4759,2025-05-25,Northeast,Electronics,Laptop,online,7,869.13,6083.91
4760,2025-12-08,West,Apparel,Jacket,online,9,86.13,775.17
4761,2025-04-30,West,Apparel,T-Shirt,store,6,17.79,106.74
4762,2025-03-17,West,Home,Blender,online,7,56.71,396.97
4763,2025-08-28,South,Home,Towel Set,online,7,27.07,189.49
4764,2025-09-10,West,Electronics,Headphones,store,0,79.04,0.0
4765,2025-08-10,Midwest,Grocery,Olive Oil,online,1,12.54,12.54
4766,2025-04-02,South,Home,Towel Set,store,3,29.05,87.15
4767,2025-08-10,West,Home,Blender,online,5,59.68,298.4
4768,2025-02-12,South,Home,Towel Set,online,1,27.39,27.39
4769,2025-07-04,West,Apparel,T-Shirt,online,1,18.3,18.3
4770,2025-08-18,South,Electronics,Phone Case,store,3,24.0,72.0
4771,2025-10-08,West,Grocery,Pasta,online,15,3.41,51.15
4772,2025-05-09,Northeast,Grocery,Coffee Beans,online,4,14.08,56.32
4773,2025-01-13,Midwest,Apparel,Jacket,store,6,91.94,551.64
4774,2025-09-19,South,Electronics,Laptop,store,8,935.21,7481.68
4775,2025-03-27,Northeast,Grocery,Coffee Beans,online,1,14.07,14.07
4776,2025-03-02,Northeast,Home,Blender,online,2,58.18,116.36
4777,2025-03-22,West,Home,Lamp,online,4,34.75,139.0
4778,2025-07-16,West,Electronics,Headphones,online,0,76.46,0.0
4779,2025-06-11,West,Grocery,Olive Oil,store,8,12.43,99.44
4780,2025-02-09,Midwest,Electronics,Phone Case,store,6,23.45,140.7
4781,2025-08-14,Northeast,Grocery,Coffee Beans,online,5,13.53,67.65
4782,2025-01-29,Northeast,Electronics,Headphones,store,0,79.34,0.0
4783,2025-05-07,Northeast,Electronics,Phone Case,online,2,24.99,49.98
4784,2025-05-21,South,Grocery,Pasta,store,7,3.49,24.43
4785,2025-02-06,South,Home,Lamp,store,2,35.83,71.66
4786,2025-09-05,West,Home,Blender,store,6,58.54,351.24
4787,2025-02-08,Midwest,Grocery,Coffee Beans,online,4,14.54,58.16
4788,2025-10-12,West,Apparel,T-Shirt,store,9,17.91,161.19
4789,2025-08-24,South,Home,Towel Set,online,6,26.77,160.62
4790,2025-11-22,East,Apparel,Jacket,store,6,91.53,549.18
4791,2025-12-29,East,Grocery,Coffee Beans,online,6,13.6,81.6
4792,2025-12-25,West,Home,Towel Set,store,11,26.68,293.48
4793,2025-09-15,Midwest,Home,Towel Set,store,5,28.74,143.7
4794,2025-10-01,West,Home,Towel Set,store,9,27.3,245.7
4795,2025-07-21,South,Home,Towel Set,online,7,28.29,198.03
4796,2025-12-05,East,Home,Lamp,online,4,34.42,137.68
4797,2025-05-01,West,Grocery,Olive Oil,online,2,11.47,22.94
4798,2025-07-30,East,Apparel,T-Shirt,online,3,17.57,52.71
4799,2025-02-17,East,Apparel,Jacket,store,7,86.13,602.91
4800,2025-04-19,Northeast,Grocery,Coffee Beans,online,8,13.57,108.56
4801,2025-01-17,South,Apparel,Jeans,online,5,49.15,245.75
4802,2025-04-15,South,Home,Blender,online,6,56.67,340.02
4803,2025-05-16,South,Apparel,Jacket,store,5,88.8,444.0
4804,2025-03-27,West,Apparel,T-Shirt,store,2,17.78,35.56
4805,2025-07-07,West,Electronics,Laptop,store,8,878.6,7028.8
4806,2025-11-25,South,Grocery,Pasta,online,8,3.53,28.24
4807,2025-03-30,East,Apparel,T-Shirt,store,2,17.77,35.54
4808,2025-07-04,West,Electronics,Headphones,store,0,81.45,0.0
4809,2025-11-30,West,Home,Lamp,store,11,36.34,399.74
4810,2025-05-01,West,Grocery,Olive Oil,online,4,11.71,46.84
4811,2025-02-09,West,Electronics,Laptop,store,5,890.41,4452.05
4812,2025-05-03,Northeast,Grocery,Coffee Beans,store,1,13.59,13.59
4813,2025-11-22,West,Apparel,Jacket,store,15,84.67,1270.05
4814,2025-10-30,West,Electronics,Headphones,store,5,76.96,384.8
4815,2025-11-07,West,Home,Blender,store,7,59.58,417.06
4816,2025-06-23,West,Electronics,Headphones,store,1,75.71,75.71
4817,2025-02-25,South,Electronics,Laptop,online,1,861.37,861.37
4818,2025-01-01,West,Home,Lamp,online,7,35.2,246.4
4819,2025-09-19,East,Electronics,Laptop,online,2,903.87,1807.74
4820,2025-05-16,Northeast,Apparel,T-Shirt,store,8,17.17,137.36
4821,2025-11-13,West,Grocery,Olive Oil,store,9,12.01,108.09
4822,2025-01-17,West,Apparel,T-Shirt,store,3,18.61,55.83
4823,2025-05-12,Midwest,Home,Lamp,online,7,34.11,238.77
4824,2025-02-04,South,Apparel,T-Shirt,store,5,18.43,92.15
4825,2025-08-22,Midwest,Grocery,Coffee Beans,store,3,14.28,42.84
4826,2025-10-31,West,Apparel,Jeans,store,16,47.89,766.24
4827,2025-11-04,East,Grocery,Pasta,store,5,3.33,16.65
4828,2025-11-17,West,Apparel,Jacket,online,7,89.94,629.58
4829,2025-01-03,East,Electronics,Laptop,store,7,941.53,6590.71
4830,2025-01-14,Northeast,Apparel,Jacket,store,7,90.06,630.42
4831,2025-08-06,Northeast,Grocery,Coffee Beans,store,8,13.73,109.84
4832,2025-07-21,West,Grocery,Pasta,online,2,3.6,7.2
4833,2025-01-30,West,Apparel,T-Shirt,store,3,17.4,52.2
4834,2025-07-14,South,Electronics,Phone Case,online,3,24.9,74.7
4835,2025-05-23,South,Electronics,Phone Case,store,4,25.16,100.64
4836,2025-06-14,East,Apparel,T-Shirt,store,8,18.25,146.0
4837,2025-08-21,Northeast,Apparel,T-Shirt,store,7,18.4,128.8
4838,2025-12-16,South,Grocery,Coffee Beans,store,5,14.53,72.65
4839,2025-10-14,South,Home,Lamp,online,6,33.85,203.1
4840,2025-10-10,Midwest,Grocery,Olive Oil,online,8,11.5,92.0
4841,2025-06-16,East,Grocery,Olive Oil,online,7,12.15,85.05
4842,2025-06-17,East,Grocery,Pasta,store,1,3.56,3.56
4843,2025-03-14,West,Home,Towel Set,store,8,27.35,218.8
4844,2025-01-01,West,Apparel,T-Shirt,store,2,18.13,36.26
4845,2025-03-07,Midwest,Apparel,Jeans,store,6,46.66,279.96
4846,2025-02-05,East,Grocery,Pasta,online,5,3.44,17.2
4847,2025-08-02,West,Home,Towel Set,store,1,28.69,28.69
4848,2025-05-19,West,Apparel,T-Shirt,online,4,17.82,71.28
4849,2025-04-15,Midwest,Electronics,Laptop,store,4,901.3,3605.2
4850,2025-08-18,West,Home,Towel Set,store,4,29.13,116.52
4851,2025-12-04,West,Electronics,Headphones,online,7,80.67,564.69
4852,2025-07-16,West,Home,Blender,online,6,56.41,338.46
4853,2025-05-30,Northeast,Apparel,T-Shirt,store,7,18.27,127.89
4854,2025-01-28,West,Home,Blender,online,1,58.83,58.83
4855,2025-03-23,West,Electronics,Phone Case,online,8,25.03,200.24
4856,2025-07-31,Midwest,Grocery,Pasta,online,6,3.62,21.72
4857,2025-08-22,South,Apparel,Jeans,store,1,48.56,48.56
4858,2025-04-17,Northeast,Electronics,Phone Case,store,5,24.73,123.65
4859,2025-04-14,West,Electronics,Laptop,online,4,888.38,3553.52
4860,2025-10-21,West,Home,Blender,online,7,59.22,414.54
4861,2025-12-20,West,Electronics,Laptop,store,7,915.07,6405.49
4862,2025-12-02,South,Electronics,Headphones,online,0,76.18,0.0
4863,2025-08-10,West,Grocery,Coffee Beans,store,2,13.92,27.84
4864,2025-06-13,West,Apparel,Jeans,store,2,47.7,95.4
4865,2025-08-04,Northeast,Home,Towel Set,store,8,28.45,227.6
4866,2025-12-23,Northeast,Grocery,Coffee Beans,online,5,13.54,67.7
4867,2025-01-28,South,Grocery,Coffee Beans,store,1,13.53,13.53
4868,2025-03-22,South,Home,Lamp,store,3,35.94,107.82
4869,2025-07-11,Northeast,Apparel,Jacket,online,5,89.82,449.1
4870,2025-11-05,West,Electronics,Headphones,store,8,79.99,639.92
4871,2025-12-25,South,Grocery,Olive Oil,store,7,12.6,88.2
4872,2025-05-09,East,Home,Towel Set,online,2,26.68,53.36
4873,2025-07-09,West,Home,Towel Set,store,6,27.99,167.94
4874,2025-06-19,West,Electronics,Phone Case,store,6,24.63,147.78
4875,2025-01-24,West,Apparel,Jeans,store,4,50.11,200.44
4876,2025-08-05,South,Electronics,Phone Case,online,1,24.98,24.98
4877,2025-01-30,South,Electronics,Headphones,store,0,82.16,0.0
4878,2025-11-22,South,Grocery,Coffee Beans,online,2,13.45,26.9
4879,2025-04-24,West,Grocery,Olive Oil,online,2,12.36,24.72
4880,2025-07-17,South,Grocery,Pasta,online,5,3.5,17.5
4881,2025-11-28,West,Home,Blender,store,9,58.94,530.46
4882,2025-07-01,Midwest,Grocery,Olive Oil,online,8,11.82,94.56
4883,2025-02-26,South,Grocery,Olive Oil,store,7,11.5,80.5
4884,2025-08-01,Northeast,Apparel,T-Shirt,online,4,17.86,71.44
4885,2025-07-18,West,Apparel,Jacket,store,7,87.34,611.38
4886,2025-03-01,West,Home,Blender,store,4,58.5,234.0
4887,2025-04-06,West,Apparel,T-Shirt,online,7,17.77,124.39
4888,2025-02-04,West,Home,Towel Set,store,8,29.13,233.04
4889,2025-06-09,Midwest,Grocery,Olive Oil,store,7,12.03,84.21
4890,2025-04-12,West,Grocery,Coffee Beans,online,8,13.79,110.32
4891,2025-11-18,West,Home,Lamp,online,13,33.88,440.44
4892,2025-02-10,East,Home,Blender,online,5,56.84,284.2
4893,2025-07-27,West,Electronics,Headphones,store,0,76.66,0.0
4894,2025-11-07,West,Grocery,Coffee Beans,store,8,14.69,117.52
4895,2025-07-05,East,Grocery,Coffee Beans,store,3,14.4,43.2
4896,2025-04-09,West,Home,Lamp,store,6,34.9,209.4
4897,2025-09-09,Midwest,Apparel,T-Shirt,store,1,18.54,18.54
4898,2025-06-02,West,Home,Towel Set,online,1,27.91,27.91
4899,2025-04-22,South,Home,Towel Set,store,7,27.45,192.15
4900,2025-04-16,South,Home,Towel Set,online,7,28.8,201.6
4901,2025-02-11,West,Home,Blender,online,1,60.98,60.98
4902,2025-12-18,Northeast,Apparel,Jacket,store,2,93.15,186.3
4903,2025-10-15,West,Electronics,Phone Case,online,10,23.03,230.3
4904,2025-02-10,Northeast,Electronics,Laptop,store,7,892.16,6245.12
4905,2025-04-28,Northeast,Apparel,Jeans,online,4,48.03,192.12
4906,2025-03-23,South,Apparel,Jeans,online,8,46.52,372.16
4907,2025-11-09,West,Home,Towel Set,store,5,29.37,146.85
4908,2025-09-09,South,Home,Towel Set,online,3,28.45,85.35
4909,2025-12-30,West,Apparel,T-Shirt,store,12,18.82,225.84
4910,2025-08-20,Northeast,Apparel,T-Shirt,online,7,17.2,120.4
4911,2025-09-14,West,Grocery,Coffee Beans,online,7,14.28,99.96
4912,2025-06-18,West,Apparel,Jacket,online,3,89.0,267.0
4913,2025-11-03,East,Home,Blender,online,5,57.99,289.95
4914,2025-10-28,Midwest,Grocery,Pasta,online,2,3.41,6.82
4915,2025-07-29,Midwest,Grocery,Pasta,online,3,3.5,10.5
4916,2025-03-10,Midwest,Electronics,Phone Case,store,1,24.38,24.38
4917,2025-03-09,Northeast,Apparel,Jacket,store,5,86.24,431.2
4918,2025-06-13,Midwest,Grocery,Coffee Beans,online,7,14.59,102.13
4919,2025-06-25,West,Electronics,Phone Case,online,6,24.47,146.82
4920,2025-07-24,Northeast,Home,Blender,online,6,59.38,356.28
4921,2025-10-30,Midwest,Electronics,Laptop,store,8,861.87,6894.96
4922,2025-01-16,West,Apparel,Jacket,online,8,88.2,705.6
4923,2025-10-01,West,Grocery,Coffee Beans,online,5,14.24,71.2
4924,2025-11-21,Northeast,Electronics,Laptop,online,7,855.08,5985.56
4925,2025-07-22,Midwest,Home,Lamp,online,4,36.55,146.2
4926,2025-11-28,West,Apparel,Jeans,online,12,50.34,604.08
4927,2025-08-04,Midwest,Electronics,Phone Case,online,6,23.63,141.78
4928,2025-09-09,East,Grocery,Pasta,store,5,3.34,16.7
4929,2025-07-20,East,Home,Blender,store,1,57.53,57.53
4930,2025-10-30,South,Apparel,Jeans,store,4,49.18,196.72
4931,2025-12-05,West,Apparel,Jacket,store,5,89.3,446.5
4932,2025-06-19,West,Home,Towel Set,online,7,27.78,194.46
4933,2025-03-07,Midwest,Electronics,Phone Case,online,1,24.15,24.15
4934,2025-06-06,West,Electronics,Headphones,store,0,76.01,0.0
4935,2025-08-28,West,Electronics,Laptop,online,1,936.43,936.43
4936,2025-01-18,Northeast,Apparel,Jeans,store,4,47.72,190.88
4937,2025-11-19,West,Grocery,Pasta,online,11,3.62,39.82
4938,2025-11-22,Northeast,Apparel,T-Shirt,online,6,17.29,103.74
4939,2025-10-22,West,Electronics,Phone Case,online,7,23.14,161.98
